SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra
Cc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)Cc3cccnc3)CC2)cc1,SIM-SYN-3099a863-3,"Simon Williams, Syngenta","By eye and also building the compound and minimising in Flare to check the fit.
Attempts to grow the covalent fragments e.g. x0731 containing the aryl sulfonamide piperazine and pick up H bonds with the His164 or Glu166. Frag x0397 suggests this is possible as it contains both the H bond to the backbone NH of Gly143 and to His164. Other aryl groups clearly possible on the sulfonamide.","x0397,x0731",https://covid.postera.ai/covid/submissions/SIM-SYN-3099a863,Z3373702327,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,388.49300000000017,1.94832,0,4,73.82000000000002,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(NC1CCN(C(=O)CCl)CC1NCc1ccccc1)c1ccccc1,SIM-SYN-7db9eb24-1,"Simon Williams, Syngenta",Growing fragment x1351 to try and pick up either interactions with the hydrophobic pocket filled by fragment x0692 or the H bond to His164 that is captured by x0397.,"x0397,x0692,x1351",https://covid.postera.ai/covid/submissions/SIM-SYN-7db9eb24,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,385.895,2.4145000000000003,2,3,61.44000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCCN1CCN(C(=O)CCl)CC1)c1ccccc1,STE-KUL-2e0d2e88-1,"Steven Verhelst, KU Leuven","We covalently docked all covalent fragments that were crystallized and focused on those that gave a reasonable overlap of the docked structure with the crystallized one. Most of these were piperazines with a CH2-aryl substituent. We suspect this CH2 gives the necessary flexibility to reach the S2 pocket. In the current design, we focused on ease of synthesis while adding more substituents to reach the S2 specificity pocket. Structures are currently being covalently docked to evaluate this.","x0692,x0749,x0770,x0830,x1386,x1418",https://covid.postera.ai/covid/submissions/STE-KUL-2e0d2e88,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,309.797,0.799400000000001,1,3,52.65000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccc2ccccc12,STE-KUL-2e0d2e88-2,"Steven Verhelst, KU Leuven","We covalently docked all covalent fragments that were crystallized and focused on those that gave a reasonable overlap of the docked structure with the crystallized one. Most of these were piperazines with a CH2-aryl substituent. We suspect this CH2 gives the necessary flexibility to reach the S2 pocket. In the current design, we focused on ease of synthesis while adding more substituents to reach the S2 specificity pocket. Structures are currently being covalently docked to evaluate this.","x0692,x0749,x0770,x0830,x1386,x1418",https://covid.postera.ai/covid/submissions/STE-KUL-2e0d2e88,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,359.857,1.952600000000001,1,3,52.65000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccnc1,STE-KUL-2e0d2e88-3,"Steven Verhelst, KU Leuven","We covalently docked all covalent fragments that were crystallized and focused on those that gave a reasonable overlap of the docked structure with the crystallized one. Most of these were piperazines with a CH2-aryl substituent. We suspect this CH2 gives the necessary flexibility to reach the S2 pocket. In the current design, we focused on ease of synthesis while adding more substituents to reach the S2 specificity pocket. Structures are currently being covalently docked to evaluate this.","x0692,x0749,x0770,x0830,x1386,x1418",https://covid.postera.ai/covid/submissions/STE-KUL-2e0d2e88,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,310.785,0.19440000000000124,1,4,65.54,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1cccc(C2(N3CCN(C(=O)CCl)CC3)CC(C(N)=O)C2)c1,STU-CHA-07310c75-1,"Stuart Ward, Charles River Laboratories",Modification of covalent fragment x0692 looking to occupy region filled by fragment x0395. Docking into crystal structure scores highly with spiro cyclobutyl amide interacting with Arg188 (NH-O 2.2A),"x0395,x0692",https://covid.postera.ai/covid/submissions/STU-CHA-07310c75,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,349.86200000000014,1.4686199999999998,1,3,66.64,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1cc2c(cc1S(N)(=O)=O)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-09bcc2f6-1,"Stuart Ward, Charles River Laboratories",Combination of covalent fragment x0770 with non-covalent x0195. Docking compound in to crystal structure shows very good fragment overlap. Sulfonamide NH2 interacts weakly with Glu166 (N-O 3.0A). Additional methyl fills pocket slightly better,"x0195,x0770",https://covid.postera.ai/covid/submissions/STU-CHA-09bcc2f6,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,399.9440000000001,1.4779200000000001,1,4,83.71000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1cccc(CN2CCN(C(=O)CCl)C[C@H]2CC(N)=O)c1,STU-CHA-0be58c98-1,"Stuart Ward, Charles River Laboratories",Modification of covalent fragment x0692. Pendent amide makes additonal interactions with Glu166 backbone (NH-C=O 2.3A and C=O-NH 1.9A),x0692,https://covid.postera.ai/covid/submissions/STU-CHA-0be58c98,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,323.82400000000007,1.1220199999999998,1,3,66.64,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)Cc1nc2cccc(CN3CCN(C(=O)CCl)CC3)c2[nH]1,STU-CHA-0f79177c-1,"Stuart Ward, Charles River Laboratories",Modification hybrid of covalent fragments x0692 and non-covalent fragments x0305 and x0195. Docking into crystal structure scores highly with the sulfonamide S=O making interactions with Gln189  (S=O - NH 2.7A) and the S-NH2 with Glu166 (N-O 1.8A),"x0195,x0305,x0692",https://covid.postera.ai/covid/submissions/STU-CHA-0f79177c,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,385.8770000000002,0.23440000000000025,2,5,112.39,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)CCNc1ncccc1CN1CCN(C(=O)CCl)CC1,STU-CHA-464c0256-1,"Stuart Ward, Charles River Laboratories",Modification of covalent fragment x0692 and x0305. Not docked in to crystal structure. Modest docking score for parent N-Et amine-pyridine. Looking for sulfonamide to make interactions with Glu166 or Gln189,"x0305,x0692",https://covid.postera.ai/covid/submissions/STU-CHA-464c0256,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,375.8820000000002,-0.3349999999999977,2,6,108.63,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C1CN(C(=O)NCc2ccc(Cl)cc2CN2CCN(C(=O)CCl)CC2)CCN1,STU-CHA-5350f95a-1,"Stuart Ward, Charles River Laboratories",Combination of covalent fragment x0770 with non-covalent x1249. Compound not docked. Terminal amide of piperazinone looking to make interactions with Thr 190 and Gln192 filling a similar pocket to occupied  by the sulfonamide in x0195. Parent urea (STU-CHA-6ca) scored highly in docking,"x0770,x1249",https://covid.postera.ai/covid/submissions/STU-CHA-5350f95a,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,442.3470000000003,0.8643999999999996,2,4,84.99000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CCl)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1,STU-CHA-6cae54d3-1,"Stuart Ward, Charles River Laboratories",Combination of covalent fragment x0770 with non-covalent x1249. Docking compound in to crystal structure does not overlap as expected but scores highly with the morpholine filling another pocket and the urea occupying a similar area to the sulfonamide in x0195.,"x0770,x1249",https://covid.postera.ai/covid/submissions/STU-CHA-6cae54d3,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,429.34800000000035,1.7648,1,4,65.12,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CCl)N1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1,STU-CHA-6d5cfe2b-1,"Stuart Ward, Charles River Laboratories","Combination of covalent fragment x0770 with non-covalent x1249 and x0195. Sulfonyl urea analogue not docked, but parent urea scores highly (STU-CHA-6ca)","x0770,x1249",https://covid.postera.ai/covid/submissions/STU-CHA-6d5cfe2b,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,465.40300000000036,0.8896000000000002,1,5,82.19,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(NCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1)[C@@H]1CCCOC1,STU-CHA-7b3b91d5-1,"Stuart Ward, Charles River Laboratories",Combination of covalent fragment x0770 with non-covalent x1249. Docking compound in to crystal structure does not overlap as expected but scores highly with the morpholine filling another pocket and the urea occupying a similar area to the sulfonamide in x0195.,"x0770,x1249",https://covid.postera.ai/covid/submissions/STU-CHA-7b3b91d5,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,428.36000000000035,2.2658,1,4,61.88000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC1Cc2ccc(S(N)(=O)=O)cc2CN1CC1CCN(C(=O)CCl)CC1,STU-CHA-7e77017b-1,"Stuart Ward, Charles River Laboratories","Combination of covalent fragment x0770 with non-covalent x0195. Docking compound in to crystal structure shows very good fragment overlap. Sulfonamide NH2 interacts with Glu166 (N-O 2.9A) and a weaker interaction of sulfonamide O with GLN189 (O-N 3.2A). Both methyl isomers score highly in docks, to fill similar space to Chloro in x1382","x0195,x0770",https://covid.postera.ai/covid/submissions/STU-CHA-7e77017b,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,399.9440000000001,1.5579999999999998,1,4,83.71000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)c1cc2c(cc1C(F)F)CCN(CC1CCN(C(=O)CCl)CC1)C2,STU-CHA-814c6126-1,"Stuart Ward, Charles River Laboratories","Combination of covalent fragment x0770 with non-covalent x0195. Docking compound in to crystal structure shows very good fragment overlap. Sulfonamide NH2 interacts weakly with Glu166 (N-O 2.9A). CF2H utilised to fill small pocket, however, does not score quite as well as CH3 in docking score","x0195,x0770",https://covid.postera.ai/covid/submissions/STU-CHA-814c6126,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,435.9240000000003,2.1071000000000004,1,4,83.71000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)c1ccc2c(c1)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-83dacf15-1,"Stuart Ward, Charles River Laboratories","Combination of covalent fragment x0770 with non-covalent x0195. Docking compound in to crystal structure shows very good fragment overlap. Sulfonamide NH2 interacts with Glu166 (N-O 2.8A) and a weaker interaction of sulfonamide O with GLN189 (O-N 3.1A).
Ideas related to main compound have alternative warheads.","x0195,x0770",https://covid.postera.ai/covid/submissions/STU-CHA-83dacf15,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,385.91700000000014,1.1694999999999998,1,4,83.71000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-6423ea73-10,"Swarnendu Sasmal, Syngenta","By eye, bioisosterism","X_1093, X_0755, X_1249, X_1358, X_1384, X_1380",https://covid.postera.ai/covid/submissions/SWA-SYN-6423ea73,False,False,False,s_22____10963856____7024784,False,False,False,False,False,False,False,False,False,False,False,False,False,362.45500000000015,1.1319,1,4,86.37,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Cc1c[nH]c2ncccc12)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,SWA-SYN-6423ea73-4,"Swarnendu Sasmal, Syngenta","By eye, bioisosterism","X_1093, X_0755, X_1249, X_1358, X_1384, X_1380",https://covid.postera.ai/covid/submissions/SWA-SYN-6423ea73,Z1400791812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,420.44100000000014,1.9167000000000003,1,4,86.37,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(Cc1c[nH]c2ncccc12)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,SWA-SYN-d2e6fa14-4,"Swarnendu Sasmal, Syngenta","By eye, bioisosterism","X_1093, X_0755, X_1249, X_1358, X_1132, X_1384",https://covid.postera.ai/covid/submissions/SWA-SYN-d2e6fa14,Z1400791812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,420.44100000000014,1.9167000000000003,1,4,86.37,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,"Swarnendu Sasmal, Syngenta","By eye, bioisosterism","X_1093, X_0755, X_1249, X_1358, X_1132, X_1384",https://covid.postera.ai/covid/submissions/SWA-SYN-d2e6fa14,False,False,False,s_22____10963856____7024784,False,False,False,False,False,False,False,False,False,False,False,False,False,362.45500000000015,1.1319,1,4,86.37,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CCl)CC2)c1,TAM-UNI-d1c3dd9f-1,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,419.9130000000001,0.9830800000000004,1,5,88.91,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CNS(=O)(=O)c1ccc(C#N)c(C2CN(C(=O)CCl)Cc3ccccc32)c1,TAM-UNI-d1c3dd9f-10,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,403.8910000000001,2.1792800000000003,1,4,90.27,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(CCl)N1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,TAM-UNI-d1c3dd9f-12,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,394.9030000000003,1.1114000000000006,1,4,65.12,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC(=O)N1CCCc2cccc(CN3CCN(C(=O)CCl)CC3)c2C1,TAM-UNI-d1c3dd9f-13,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,363.8890000000002,1.8643,0,3,43.86000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C1Cc2c(cccc2CN2CCN(C(=O)CCl)CC2)CCN1,TAM-UNI-d1c3dd9f-14,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,335.8350000000001,0.7843999999999995,1,3,52.65000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CNC(=O)c1ccc(C#N)cc1CN1CCN(C(=O)CCl)CC1,TAM-UNI-d1c3dd9f-17,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,334.80700000000013,0.8008799999999998,1,4,76.44,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC(=O)Nc1ccc(C#N)cc1CN1CCN(C(=O)CCl)CC1,TAM-UNI-d1c3dd9f-18,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,334.80700000000013,1.3996799999999998,1,4,76.44,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC(NC(=O)CCl)c1ccccc1CNC(=O)N1CCOCC1,TAM-UNI-d1c3dd9f-21,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,339.8230000000002,1.6444,2,3,70.67,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC(=O)NCCc1cn(C)c2cc(C(C)NC(=O)CCl)ccc12,TAM-UNI-d1c3dd9f-23,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,335.8350000000001,2.2729,2,3,63.13,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CCl)CC3)cc2C1,TAM-UNI-d1c3dd9f-5,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,385.91700000000014,0.8873000000000002,0,4,60.93000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
CNS(=O)(=O)c1ccc2ccc(CN3CCN(C(=O)CCl)CC3)cc2c1,TAM-UNI-d1c3dd9f-6,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",https://covid.postera.ai/covid/submissions/TAM-UNI-d1c3dd9f,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,395.91200000000015,1.6309,1,4,69.72,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(c1ccc[nH]1)N1CC2CCCN(C(=O)CCl)C2C1,TIM-UNK-6bd61028-1,Tim Rooney,"Designs by eye, modify covalent hits to access His163 - Glu166 pocket. Other compounds related to main structures: O=C(N1CCCC2CN(CC12)C(=O)C1CCC1)CCl, O=C(CCl)N1C2C(CN(C(C3CCC3)=O)C2)CCC1, O=C(N1CCOC2C(=CC=C(C1=2)C1C=CC=NC=1)CC1CC1)CCl","x0434,x0678,x0759,x0774",https://covid.postera.ai/covid/submissions/TIM-UNK-6bd61028,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,295.77,1.3164999999999998,1,2,56.41,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CCl)N1CCOc2cccc(-c3cccnc3)c21,TIM-UNK-6bd61028-2,Tim Rooney,"Designs by eye, modify covalent hits to access His163 - Glu166 pocket. Other compounds related to main structures: O=C(N1CCCC2CN(CC12)C(=O)C1CCC1)CCl, O=C(CCl)N1C2C(CN(C(C3CCC3)=O)C2)CCC1, O=C(N1CCOC2C(=CC=C(C1=2)C1C=CC=NC=1)CC1CC1)CCl","x0434,x0678,x0759,x0774",https://covid.postera.ai/covid/submissions/TIM-UNK-6bd61028,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,288.7340000000001,2.7128000000000005,0,3,42.43000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
C#CCN1CCN(C(=O)C=C)CC1,TOB-UNK-c2aba166-2,Tobias Grabe,Creation of a covalent Click-Chemistry library with variation of the covalent warhead. Inspired by previous compounds ANT-STE-dbb with focus on warhead variation due to borderline biocompatibility of chloracetamides.,x1386,https://covid.postera.ai/covid/submissions/TOB-UNK-c2aba166,False,False,False,m_273270____13688346____10884640,False,False,False,True,True,True,False,False,False,False,False,False,False,178.23499999999996,-0.050200000000000015,0,2,23.55,0,PASS,triple bond,PASS,PASS,PASS,PASS,PASS,triple_bond,PASS
N#Cc1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1,TRY-UNI-1fd04853-10,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.

Fragments used for the conception of the ideas are the following
x0104, x0161, x0195, x0305, x0387, x0678, x1382","x0104,x0161,x0195,x0305,x0387,x0678,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-1fd04853,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,291.314,1.68848,2,4,94.46,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)CC1CCCCC1,TRY-UNI-714a760b-1,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,247.34199999999996,2.881120000000001,2,3,68.00999999999999,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)C(C)c1ccccc1,TRY-UNI-714a760b-14,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,255.321,2.7144200000000005,2,3,68.00999999999999,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1c(N)cncc1NC(=O)C(C)c1cccc(Cl)c1,TRY-UNI-714a760b-15,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,289.76599999999996,3.367820000000002,2,3,68.00999999999999,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
Cc1ccncc1NC(=O)C(C)C1CCCCC1,TRY-UNI-714a760b-16,"Tryfon Zarganis - Tzitzikas, University of Oxford, TDI MedChem","The design of the molecules was done by superimposing the different fragments from the crystal structures (by eye). The reactions should be fairly easy urea formation or amide coupling all from readily available starting materials.
Fragments used for the conception of the ideas are the following
x0107, x0434, x0678, x0748, x0995, x1382","x0107,x0434,x0678,x0748,x0995,x1382",https://covid.postera.ai/covid/submissions/TRY-UNI-714a760b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,246.354,3.5449200000000016,1,2,41.99,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
